transaction_id,datetime,hour,day_of_week,city,upi_app,category,amount,new_device,multiple_failed_attempts,location_mismatch,odd_hour_txn,is_fraud,fraud_type,risk_score,transaction_status
TXN000214,2024-09-23 18:00:00,18,Monday,Kolkata,Paytm,Money Transfer,5170,1,0,0,0,1,Account Takeover,12,Fraudulent
TXN000215,2024-04-05 16:00:00,16,Friday,Pune,Paytm,Entertainment,3114,0,0,0,0,0,None,2,Successful
TXN000216,2024-10-15 14:00:00,14,Tuesday,Mumbai,GPay,Recharge,5246,1,0,0,0,0,None,12,Successful
TXN000217,2024-02-04 21:00:00,21,Sunday,Chennai,Paytm,Travel,8603,1,0,0,0,1,SIM Swap,12,Fraudulent
TXN000218,2024-10-02 11:00:00,11,Wednesday,Mumbai,GPay,Food & Dining,11916,0,0,1,0,0,None,13,Successful
TXN000219,2024-12-23 20:00:00,20,Monday,Ahmedabad,Paytm,Recharge,5686,0,0,0,0,0,None,2,Successful
TXN000220,2024-05-10 20:00:00,20,Friday,Mumbai,PhonePe,Money Transfer,106666,0,0,1,0,0,None,24,Successful
TXN000221,2024-08-09 13:00:00,13,Friday,Pune,GPay,Shopping,14804,0,1,0,0,1,SIM Swap,17,Fraudulent
TXN000222,2024-05-06 22:00:00,22,Monday,Pune,PhonePe,Money Transfer,2620,0,1,0,1,0,None,25,Successful
TXN000223,2024-10-08 23:00:00,23,Tuesday,Chennai,GPay,Investment,1094,0,0,0,1,0,None,10,Successful
TXN000224,2024-08-20 03:00:00,3,Tuesday,Chennai,PhonePe,Recharge,2316,0,0,1,1,0,None,22,Successful
TXN000225,2024-11-29 10:00:00,10,Friday,Mumbai,GPay,Bill Payment,3463,1,0,1,0,1,SIM Swap,24,Fraudulent
TXN000226,2024-09-15 07:00:00,7,Sunday,Pune,BHIM,Food & Dining,8971,0,0,0,0,0,None,2,Successful
TXN000227,2024-04-25 03:00:00,3,Thursday,Ahmedabad,Amazon Pay,Shopping,5551,0,1,0,1,1,SIM Swap,25,Fraudulent
TXN000228,2024-08-16 14:00:00,14,Friday,Bangalore,PhonePe,Travel,7581,0,0,0,0,0,None,2,Successful
TXN000229,2024-04-15 02:00:00,2,Monday,Hyderabad,PhonePe,Shopping,1777,0,0,0,1,0,None,10,Successful
TXN000230,2024-12-02 02:00:00,2,Monday,Pune,PhonePe,Food & Dining,81642,1,0,0,1,0,None,30,Successful
TXN000231,2024-03-07 23:00:00,23,Thursday,Ahmedabad,GPay,Travel,11815,0,1,0,1,0,None,25,Successful
TXN000232,2024-08-01 15:00:00,15,Thursday,Hyderabad,GPay,Shopping,6117,0,0,0,0,0,None,2,Successful
TXN000233,2024-04-14 09:00:00,9,Sunday,Mumbai,PhonePe,Bill Payment,4600,1,0,0,0,0,None,12,Successful
TXN000234,2024-09-02 14:00:00,14,Monday,Kolkata,PhonePe,Shopping,2109,0,0,1,0,0,None,13,Successful
TXN000235,2024-06-27 16:00:00,16,Thursday,Kolkata,GPay,Recharge,136062,0,0,1,0,1,SIM Swap,24,Fraudulent
TXN000236,2024-11-23 10:00:00,10,Saturday,Delhi,Paytm,Shopping,98,0,0,0,0,0,None,2,Successful
TXN000237,2024-12-01 13:00:00,13,Sunday,Bangalore,GPay,Investment,508,0,0,0,0,0,None,2,Successful
TXN000238,2024-08-27 22:00:00,22,Tuesday,Hyderabad,Amazon Pay,Shopping,9225,1,0,0,1,0,None,20,Successful
TXN000239,2024-06-14 22:00:00,22,Friday,Ahmedabad,GPay,Shopping,6452,1,0,0,1,0,None,20,Successful
TXN000240,2024-06-24 07:00:00,7,Monday,Pune,GPay,Bill Payment,6604,0,0,0,0,0,None,2,Successful
TXN000241,2024-12-13 23:00:00,23,Friday,Bangalore,BHIM,Money Transfer,7541,0,0,1,1,1,Phishing,22,Blocked
TXN000242,2024-08-24 03:00:00,3,Saturday,Delhi,GPay,Recharge,7612,0,0,0,1,0,None,10,Successful
TXN000243,2024-04-06 12:00:00,12,Saturday,Mumbai,PhonePe,Entertainment,2636,0,0,0,0,0,None,2,Successful
TXN000244,2024-06-28 08:00:00,8,Friday,Bangalore,PhonePe,Money Transfer,13544,1,0,1,0,1,SIM Swap,24,Fraudulent
TXN000245,2024-01-27 04:00:00,4,Saturday,Bangalore,PhonePe,Entertainment,7198,0,0,0,1,0,None,10,Successful
TXN000246,2024-10-25 20:00:00,20,Friday,Hyderabad,Paytm,Bill Payment,2865,0,0,0,0,0,None,2,Successful
TXN000247,2024-05-05 09:00:00,9,Sunday,Ahmedabad,GPay,Investment,7694,1,0,0,0,0,None,12,Successful
TXN000248,2024-03-18 04:00:00,4,Monday,Ahmedabad,PhonePe,Shopping,6631,0,1,0,1,0,None,25,Successful
TXN000249,2024-03-23 11:00:00,11,Saturday,Ahmedabad,Amazon Pay,Shopping,1088,0,0,0,0,0,None,2,Successful
TXN000250,2024-09-07 04:00:00,4,Saturday,Ahmedabad,PhonePe,Bill Payment,10714,0,1,1,1,0,None,37,Successful
TXN000251,2024-12-23 05:00:00,5,Monday,Hyderabad,PhonePe,Recharge,698,1,0,0,1,0,None,20,Successful
TXN000252,2024-03-04 20:00:00,20,Monday,Delhi,PhonePe,Money Transfer,14515,0,0,0,0,0,None,2,Successful
TXN000253,2024-05-22 17:00:00,17,Wednesday,Kolkata,GPay,Recharge,7871,0,1,0,0,1,Unauthorized Transfer,17,Fraudulent
TXN000254,2024-12-27 01:00:00,1,Friday,Mumbai,PhonePe,Shopping,1841,0,0,0,1,0,None,10,Successful
TXN000255,2024-02-20 03:00:00,3,Tuesday,Mumbai,GPay,Recharge,7934,1,0,0,1,0,None,20,Successful
TXN000256,2024-01-11 03:00:00,3,Thursday,Mumbai,Paytm,Shopping,3815,0,0,0,1,0,None,10,Successful
TXN000257,2024-06-05 21:00:00,21,Wednesday,Ahmedabad,GPay,Bill Payment,10461,0,0,0,0,0,None,2,Successful
TXN000258,2024-01-05 05:00:00,5,Friday,Bangalore,GPay,Shopping,12944,0,1,0,1,0,None,25,Successful
TXN000259,2024-12-24 21:00:00,21,Tuesday,Pune,BHIM,Food & Dining,13928,0,0,0,0,0,None,2,Successful
TXN000260,2024-11-06 17:00:00,17,Wednesday,Delhi,PhonePe,Money Transfer,1755,0,1,0,0,1,Fake UPI ID,17,Fraudulent
TXN000261,2024-06-21 01:00:00,1,Friday,Kolkata,GPay,Food & Dining,2574,0,0,0,1,1,Unauthorized Transfer,10,Blocked
TXN000262,2024-09-14 02:00:00,2,Saturday,Chennai,Amazon Pay,Investment,3701,0,1,0,1,0,None,25,Successful
TXN000263,2024-03-02 21:00:00,21,Saturday,Delhi,Paytm,Recharge,110782,1,0,0,0,0,None,22,Successful
TXN000264,2024-09-16 09:00:00,9,Monday,Chennai,GPay,Shopping,7974,0,0,0,0,0,None,2,Successful
TXN000265,2024-03-11 09:00:00,9,Monday,Delhi,BHIM,Money Transfer,7922,0,0,0,0,0,None,2,Successful
TXN000266,2024-08-28 01:00:00,1,Wednesday,Mumbai,Paytm,Shopping,13991,0,0,0,1,1,Unauthorized Transfer,10,Blocked
TXN000267,2024-08-26 18:00:00,18,Monday,Delhi,GPay,Food & Dining,6988,0,0,0,0,0,None,2,Successful
TXN000268,2024-01-28 06:00:00,6,Sunday,Bangalore,PhonePe,Food & Dining,10319,0,0,0,0,0,None,2,Successful
TXN000269,2024-09-09 18:00:00,18,Monday,Delhi,PhonePe,Travel,3189,0,0,0,0,0,None,2,Successful
TXN000270,2024-06-09 11:00:00,11,Sunday,Pune,PhonePe,Food & Dining,5079,1,1,0,0,1,Phishing,27,Fraudulent
TXN000271,2024-02-10 09:00:00,9,Saturday,Mumbai,PhonePe,Food & Dining,12995,0,0,0,0,0,None,2,Successful
TXN000272,2024-08-31 00:00:00,0,Saturday,Bangalore,PhonePe,Travel,14575,0,0,0,1,0,None,10,Successful
TXN000273,2024-06-11 14:00:00,14,Tuesday,Ahmedabad,GPay,Shopping,10917,0,0,0,0,0,None,2,Successful
TXN000274,2024-01-26 08:00:00,8,Friday,Ahmedabad,PhonePe,Money Transfer,198054,0,0,0,0,0,None,12,Successful
TXN000275,2024-05-15 22:00:00,22,Wednesday,Bangalore,Paytm,Money Transfer,2274,1,0,0,1,1,Fake UPI ID,20,Fraudulent
TXN000276,2024-09-11 17:00:00,17,Wednesday,Ahmedabad,PhonePe,Shopping,10829,1,0,0,0,0,None,12,Successful
TXN000277,2024-11-19 12:00:00,12,Tuesday,Hyderabad,Paytm,Food & Dining,9648,1,0,0,0,0,None,12,Successful
TXN000278,2024-08-10 13:00:00,13,Saturday,Pune,PhonePe,Money Transfer,12787,0,0,0,0,0,None,2,Successful
TXN000279,2024-12-29 01:00:00,1,Sunday,Ahmedabad,BHIM,Bill Payment,6196,0,0,0,1,0,None,10,Successful
TXN000280,2024-01-22 16:00:00,16,Monday,Mumbai,GPay,Travel,5377,0,0,0,0,0,None,2,Successful
TXN000281,2024-07-24 05:00:00,5,Wednesday,Chennai,PhonePe,Bill Payment,2408,0,0,0,1,0,None,10,Successful
TXN000282,2024-04-01 11:00:00,11,Monday,Mumbai,PhonePe,Bill Payment,5259,0,0,1,0,0,None,13,Successful
TXN000283,2024-08-24 05:00:00,5,Saturday,Ahmedabad,GPay,Travel,11392,1,0,0,1,0,None,20,Successful
TXN000284,2024-09-28 04:00:00,4,Saturday,Ahmedabad,PhonePe,Money Transfer,2246,0,0,0,1,1,Phishing,10,Blocked
TXN000285,2024-04-19 11:00:00,11,Friday,Ahmedabad,GPay,Recharge,4219,0,0,0,0,0,None,2,Successful
TXN000286,2024-12-30 11:00:00,11,Monday,Mumbai,PhonePe,Food & Dining,4712,0,0,0,0,0,None,2,Successful
TXN000287,2024-02-13 06:00:00,6,Tuesday,Bangalore,PhonePe,Recharge,14935,1,0,0,0,0,None,12,Successful
TXN000288,2024-04-05 09:00:00,9,Friday,Kolkata,BHIM,Shopping,595,0,0,0,0,0,None,2,Successful
TXN000289,2024-06-19 04:00:00,4,Wednesday,Kolkata,Amazon Pay,Food & Dining,368,0,0,0,1,0,None,10,Successful
TXN000290,2024-04-22 06:00:00,6,Monday,Bangalore,PhonePe,Shopping,2751,1,0,0,0,0,None,12,Successful
TXN000291,2024-07-24 07:00:00,7,Wednesday,Pune,PhonePe,Travel,11482,0,1,0,0,0,None,17,Successful
TXN000292,2024-02-16 23:00:00,23,Friday,Delhi,PhonePe,Recharge,7345,0,0,0,1,1,Fake UPI ID,10,Blocked
TXN000293,2024-05-12 12:00:00,12,Sunday,Kolkata,GPay,Recharge,10496,1,0,0,0,0,None,12,Successful
TXN000294,2024-06-21 18:00:00,18,Friday,Bangalore,GPay,Entertainment,8804,1,0,0,0,0,None,12,Successful
TXN000295,2024-07-12 08:00:00,8,Friday,Mumbai,Amazon Pay,Bill Payment,814,0,0,0,0,0,None,2,Successful
TXN000296,2024-07-05 02:00:00,2,Friday,Chennai,PhonePe,Recharge,9466,0,0,0,1,0,None,10,Successful
TXN000297,2024-03-07 13:00:00,13,Thursday,Delhi,BHIM,Shopping,6030,1,0,0,0,0,None,12,Successful
TXN000298,2024-02-10 02:00:00,2,Saturday,Mumbai,BHIM,Entertainment,7687,0,1,0,1,1,SIM Swap,25,Blocked
TXN000299,2024-08-09 16:00:00,16,Friday,Delhi,GPay,Shopping,6893,0,0,0,0,0,None,2,Successful
TXN000300,2024-07-24 04:00:00,4,Wednesday,Mumbai,GPay,Entertainment,4262,0,0,0,1,0,None,10,Successful
TXN000301,2024-03-25 01:00:00,1,Monday,Ahmedabad,PhonePe,Food & Dining,13886,0,0,0,1,0,None,10,Successful
TXN000302,2024-10-02 22:00:00,22,Wednesday,Pune,PhonePe,Bill Payment,5361,0,0,0,1,0,None,10,Successful
TXN000303,2024-11-19 04:00:00,4,Tuesday,Pune,Amazon Pay,Recharge,1523,0,0,0,1,0,None,10,Successful
TXN000304,2024-04-29 18:00:00,18,Monday,Chennai,GPay,Money Transfer,118610,0,0,1,0,0,None,24,Successful
TXN000305,2024-02-16 23:00:00,23,Friday,Mumbai,GPay,Food & Dining,7347,0,1,0,1,0,None,25,Successful
TXN000306,2024-08-19 21:00:00,21,Monday,Pune,Amazon Pay,Money Transfer,6411,0,1,1,0,0,None,28,Successful
TXN000307,2024-04-23 15:00:00,15,Tuesday,Ahmedabad,GPay,Travel,627,0,0,0,0,0,None,2,Successful
TXN000308,2024-01-23 19:00:00,19,Tuesday,Delhi,PhonePe,Travel,9120,0,0,0,0,0,None,2,Successful
TXN000309,2024-06-19 06:00:00,6,Wednesday,Hyderabad,GPay,Money Transfer,10749,0,0,0,0,0,None,2,Successful
TXN000310,2024-03-04 22:00:00,22,Monday,Hyderabad,GPay,Recharge,14193,0,0,1,1,0,None,22,Successful
TXN000311,2024-07-20 13:00:00,13,Saturday,Pune,GPay,Food & Dining,615,0,0,0,0,0,None,2,Successful
TXN000312,2024-06-23 12:00:00,12,Sunday,Mumbai,Amazon Pay,Entertainment,10225,0,1,0,0,0,None,17,Successful
TXN000313,2024-08-04 10:00:00,10,Sunday,Delhi,GPay,Food & Dining,648,0,0,0,0,0,None,2,Successful
TXN000314,2024-03-25 19:00:00,19,Monday,Hyderabad,PhonePe,Food & Dining,10896,0,0,0,0,0,None,2,Successful
TXN000315,2024-05-14 17:00:00,17,Tuesday,Pune,Paytm,Investment,8083,0,0,0,0,0,None,2,Successful
TXN000316,2024-05-03 10:00:00,10,Friday,Kolkata,BHIM,Recharge,13998,0,0,1,0,0,None,13,Successful
TXN000317,2024-12-22 07:00:00,7,Sunday,Delhi,PhonePe,Recharge,2334,0,1,0,0,0,None,17,Successful
TXN000318,2024-03-02 07:00:00,7,Saturday,Bangalore,Paytm,Travel,12051,0,0,0,0,0,None,2,Successful
TXN000319,2024-04-06 01:00:00,1,Saturday,Delhi,GPay,Recharge,6388,1,1,1,1,0,None,47,Successful
TXN000320,2024-02-29 13:00:00,13,Thursday,Pune,PhonePe,Travel,1231,0,0,0,0,0,None,2,Successful
TXN000321,2024-07-19 06:00:00,6,Friday,Mumbai,GPay,Food & Dining,2310,0,1,0,0,0,None,17,Successful
TXN000322,2024-10-30 10:00:00,10,Wednesday,Delhi,PhonePe,Food & Dining,3707,0,0,0,0,0,None,2,Successful
TXN000323,2024-05-12 22:00:00,22,Sunday,Mumbai,Paytm,Shopping,3249,0,0,0,1,1,SIM Swap,10,Fraudulent
TXN000324,2024-08-01 12:00:00,12,Thursday,Kolkata,GPay,Recharge,6026,1,0,0,0,0,None,12,Successful
TXN000325,2024-04-16 10:00:00,10,Tuesday,Ahmedabad,Paytm,Entertainment,12168,0,0,0,0,0,None,2,Successful
TXN000326,2024-10-24 21:00:00,21,Thursday,Pune,PhonePe,Food & Dining,169027,0,0,0,0,0,None,12,Successful
TXN000327,2024-09-16 03:00:00,3,Monday,Delhi,GPay,Shopping,5813,0,0,0,1,0,None,10,Successful
TXN000328,2024-05-22 20:00:00,20,Wednesday,Pune,PhonePe,Food & Dining,3255,1,0,0,0,0,None,12,Successful
TXN000329,2024-07-07 21:00:00,21,Sunday,Kolkata,GPay,Shopping,2364,0,0,0,0,0,None,2,Successful
TXN000330,2024-10-10 18:00:00,18,Thursday,Mumbai,PhonePe,Shopping,8646,1,0,1,0,0,None,24,Successful
TXN000331,2024-06-03 12:00:00,12,Monday,Kolkata,GPay,Food & Dining,4008,0,0,0,0,0,None,2,Successful
TXN000332,2024-01-10 05:00:00,5,Wednesday,Kolkata,PhonePe,Bill Payment,3584,0,0,0,1,0,None,10,Successful
TXN000333,2024-01-06 04:00:00,4,Saturday,Chennai,Paytm,Shopping,3611,0,0,0,1,0,None,10,Successful
TXN000334,2024-03-27 20:00:00,20,Wednesday,Delhi,PhonePe,Travel,13016,1,1,0,0,0,None,27,Successful
TXN000335,2024-12-08 06:00:00,6,Sunday,Ahmedabad,Paytm,Bill Payment,7739,1,0,0,0,0,None,12,Successful
TXN000336,2024-02-25 21:00:00,21,Sunday,Pune,BHIM,Recharge,4113,0,0,0,0,0,None,2,Successful
TXN000337,2024-04-22 19:00:00,19,Monday,Bangalore,PhonePe,Travel,8716,0,1,0,0,0,None,17,Successful
TXN000338,2024-09-29 04:00:00,4,Sunday,Chennai,GPay,Travel,6444,0,0,0,1,1,Phishing,10,Fraudulent
TXN000339,2024-12-03 08:00:00,8,Tuesday,Bangalore,Amazon Pay,Entertainment,6263,0,1,0,0,1,Fake UPI ID,17,Fraudulent
TXN000340,2024-01-08 20:00:00,20,Monday,Hyderabad,GPay,Travel,163657,0,0,1,0,0,None,24,Successful
TXN000341,2024-11-22 15:00:00,15,Friday,Mumbai,PhonePe,Shopping,6054,0,0,0,0,0,None,2,Successful
TXN000342,2024-02-05 11:00:00,11,Monday,Pune,Amazon Pay,Shopping,8072,0,0,0,0,0,None,2,Successful
TXN000343,2024-09-10 13:00:00,13,Tuesday,Hyderabad,BHIM,Bill Payment,10061,0,0,0,0,0,None,2,Successful
TXN000344,2024-05-14 14:00:00,14,Tuesday,Mumbai,GPay,Shopping,4032,0,1,0,0,0,None,17,Successful
TXN000345,2024-12-01 04:00:00,4,Sunday,Mumbai,PhonePe,Shopping,14116,1,0,0,1,1,SIM Swap,20,Fraudulent
TXN000346,2024-06-27 13:00:00,13,Thursday,Hyderabad,PhonePe,Shopping,1872,0,0,0,0,0,None,2,Successful
TXN000347,2024-03-07 08:00:00,8,Thursday,Bangalore,GPay,Food & Dining,5357,1,0,0,0,0,None,12,Successful
TXN000348,2024-10-05 11:00:00,11,Saturday,Delhi,PhonePe,Money Transfer,1105,0,0,0,0,0,None,2,Successful
TXN000349,2024-06-06 00:00:00,0,Thursday,Kolkata,PhonePe,Shopping,129970,1,0,0,1,0,None,30,Successful
TXN000350,2024-05-16 17:00:00,17,Thursday,Delhi,GPay,Travel,3014,0,0,1,0,0,None,13,Successful
TXN000351,2024-08-26 10:00:00,10,Monday,Ahmedabad,Paytm,Travel,815,0,0,0,0,0,None,2,Successful
TXN000352,2024-04-02 22:00:00,22,Tuesday,Delhi,GPay,Food & Dining,12757,0,0,0,1,0,None,10,Successful
TXN000353,2024-07-24 10:00:00,10,Wednesday,Bangalore,PhonePe,Food & Dining,8104,0,0,0,0,0,None,2,Successful
TXN000354,2024-03-07 21:00:00,21,Thursday,Chennai,PhonePe,Investment,8904,1,0,0,0,0,None,12,Successful
TXN000355,2024-03-12 06:00:00,6,Tuesday,Hyderabad,Amazon Pay,Money Transfer,5473,0,0,0,0,0,None,2,Successful
TXN000356,2024-12-21 22:00:00,22,Saturday,Mumbai,Paytm,Investment,10827,0,0,0,1,0,None,10,Successful
TXN000357,2024-10-06 13:00:00,13,Sunday,Ahmedabad,GPay,Travel,12434,0,0,0,0,0,None,2,Successful
TXN000358,2024-08-24 04:00:00,4,Saturday,Hyderabad,PhonePe,Entertainment,10800,0,0,1,1,0,None,22,Successful
TXN000359,2024-10-31 06:00:00,6,Thursday,Pune,PhonePe,Entertainment,554,0,0,0,0,0,None,2,Successful
TXN000360,2024-06-01 17:00:00,17,Saturday,Delhi,Paytm,Shopping,9411,0,0,0,0,0,None,2,Successful
TXN000361,2024-12-14 21:00:00,21,Saturday,Chennai,GPay,Shopping,11374,0,1,0,0,0,None,17,Successful
TXN000362,2024-06-20 14:00:00,14,Thursday,Mumbai,BHIM,Travel,1207,0,0,0,0,0,None,2,Successful
TXN000363,2024-11-07 18:00:00,18,Thursday,Mumbai,GPay,Bill Payment,7520,0,0,0,0,0,None,2,Successful
TXN000364,2024-07-31 17:00:00,17,Wednesday,Delhi,GPay,Bill Payment,1339,0,1,0,0,1,Unauthorized Transfer,17,Fraudulent
TXN000365,2024-05-23 06:00:00,6,Thursday,Pune,GPay,Shopping,12857,0,0,0,0,0,None,2,Successful
TXN000366,2024-12-19 10:00:00,10,Thursday,Delhi,PhonePe,Money Transfer,13758,1,0,0,0,0,None,12,Successful
TXN000367,2024-11-19 10:00:00,10,Tuesday,Delhi,PhonePe,Recharge,8597,0,0,0,0,0,None,2,Successful
TXN000368,2024-05-03 22:00:00,22,Friday,Ahmedabad,PhonePe,Shopping,5118,0,0,0,1,0,None,10,Successful
TXN000369,2024-05-05 22:00:00,22,Sunday,Bangalore,GPay,Food & Dining,12335,1,0,0,1,1,SIM Swap,20,Fraudulent
TXN000370,2024-11-07 19:00:00,19,Thursday,Delhi,Paytm,Recharge,2045,1,1,1,0,0,None,39,Successful
TXN000371,2024-04-09 20:00:00,20,Tuesday,Kolkata,Paytm,Bill Payment,815,0,0,0,0,0,None,2,Successful
TXN000372,2024-12-19 06:00:00,6,Thursday,Ahmedabad,Amazon Pay,Bill Payment,13061,1,0,0,0,0,None,12,Successful
TXN000373,2024-11-17 20:00:00,20,Sunday,Delhi,PhonePe,Food & Dining,5438,0,0,1,0,0,None,13,Successful
TXN000374,2024-11-16 11:00:00,11,Saturday,Hyderabad,GPay,Money Transfer,1825,0,0,0,0,0,None,2,Successful
TXN000375,2024-05-03 20:00:00,20,Friday,Ahmedabad,BHIM,Shopping,11986,0,0,0,0,0,None,2,Successful
TXN000376,2024-11-06 05:00:00,5,Wednesday,Mumbai,GPay,Food & Dining,7061,1,0,0,1,0,None,20,Successful
TXN000377,2024-01-02 23:00:00,23,Tuesday,Mumbai,BHIM,Money Transfer,1918,0,0,0,1,0,None,10,Successful
TXN000378,2024-11-24 23:00:00,23,Sunday,Kolkata,PhonePe,Food & Dining,7581,0,0,0,1,0,None,10,Successful
TXN000379,2024-03-30 19:00:00,19,Saturday,Pune,BHIM,Money Transfer,1759,0,0,0,0,0,None,2,Successful
TXN000380,2024-03-23 15:00:00,15,Saturday,Mumbai,PhonePe,Travel,3081,1,1,0,0,0,None,27,Successful
TXN000381,2024-05-17 22:00:00,22,Friday,Delhi,GPay,Recharge,12643,0,0,0,1,0,None,10,Successful
TXN000382,2024-07-01 15:00:00,15,Monday,Mumbai,GPay,Food & Dining,7829,0,0,0,0,0,None,2,Successful
TXN000383,2024-04-19 08:00:00,8,Friday,Hyderabad,PhonePe,Shopping,5239,1,1,0,0,0,None,27,Successful
TXN000384,2024-02-10 22:00:00,22,Saturday,Chennai,Paytm,Money Transfer,4245,0,0,0,1,0,None,10,Successful
TXN000385,2024-11-24 20:00:00,20,Sunday,Mumbai,PhonePe,Shopping,8565,1,0,1,0,0,None,24,Successful
TXN000386,2024-04-08 12:00:00,12,Monday,Mumbai,GPay,Recharge,1783,1,0,0,0,0,None,12,Successful
TXN000387,2024-03-06 02:00:00,2,Wednesday,Bangalore,GPay,Food & Dining,7270,0,0,0,1,0,None,10,Successful
TXN000388,2024-02-15 23:00:00,23,Thursday,Delhi,GPay,Recharge,197442,1,0,0,1,0,None,30,Successful
TXN000389,2024-06-02 04:00:00,4,Sunday,Delhi,GPay,Shopping,8311,0,0,0,1,0,None,10,Successful
TXN000390,2024-05-13 01:00:00,1,Monday,Chennai,BHIM,Food & Dining,7043,0,0,0,1,0,None,10,Successful
TXN000391,2024-06-30 08:00:00,8,Sunday,Hyderabad,GPay,Shopping,4136,1,0,0,0,0,None,12,Successful
TXN000392,2024-12-30 13:00:00,13,Monday,Pune,GPay,Shopping,990,0,0,0,0,0,None,2,Successful
TXN000393,2024-11-06 05:00:00,5,Wednesday,Ahmedabad,PhonePe,Shopping,5369,0,0,0,1,0,None,10,Successful
TXN000394,2024-03-29 03:00:00,3,Friday,Pune,GPay,Bill Payment,3151,0,0,0,1,0,None,10,Successful
TXN000395,2024-08-30 06:00:00,6,Friday,Delhi,Paytm,Recharge,11757,1,0,0,0,0,None,12,Successful
TXN000396,2024-05-07 00:00:00,0,Tuesday,Chennai,BHIM,Recharge,9540,0,0,0,1,0,None,10,Successful
TXN000397,2024-12-17 17:00:00,17,Tuesday,Hyderabad,Paytm,Travel,12135,0,0,0,0,0,None,2,Successful
TXN000398,2024-03-10 15:00:00,15,Sunday,Chennai,GPay,Bill Payment,70445,0,0,0,0,0,None,12,Successful
TXN000399,2024-03-06 22:00:00,22,Wednesday,Pune,GPay,Entertainment,188028,0,0,0,1,0,None,20,Successful
TXN000400,2024-12-18 07:00:00,7,Wednesday,Mumbai,PhonePe,Money Transfer,2377,0,0,0,0,0,None,2,Successful
TXN000401,2024-08-23 22:00:00,22,Friday,Bangalore,Paytm,Food & Dining,11753,1,0,0,1,1,Account Takeover,20,Fraudulent
TXN000402,2024-12-14 05:00:00,5,Saturday,Chennai,Amazon Pay,Food & Dining,8238,0,0,1,1,0,None,22,Successful
TXN000403,2024-03-18 14:00:00,14,Monday,Delhi,PhonePe,Money Transfer,1749,0,0,0,0,0,None,2,Successful
TXN000404,2024-07-02 06:00:00,6,Tuesday,Pune,GPay,Money Transfer,4121,0,0,0,0,0,None,2,Successful
TXN000405,2024-12-04 21:00:00,21,Wednesday,Pune,Paytm,Travel,1313,0,0,0,0,0,None,2,Successful
TXN000406,2024-04-17 16:00:00,16,Wednesday,Bangalore,BHIM,Recharge,246,0,0,1,0,1,Account Takeover,13,Fraudulent
TXN000407,2024-01-21 04:00:00,4,Sunday,Ahmedabad,PhonePe,Entertainment,385,0,1,0,1,0,None,25,Successful
TXN000408,2024-05-01 23:00:00,23,Wednesday,Hyderabad,PhonePe,Entertainment,11281,0,0,0,1,0,None,10,Successful
TXN000409,2024-09-19 23:00:00,23,Thursday,Delhi,PhonePe,Recharge,8640,1,0,0,1,1,Account Takeover,20,Fraudulent
TXN000410,2024-12-11 20:00:00,20,Wednesday,Pune,PhonePe,Food & Dining,7371,0,0,0,0,0,None,2,Successful
TXN000411,2024-03-31 02:00:00,2,Sunday,Ahmedabad,GPay,Recharge,8989,0,0,0,1,0,None,10,Successful
TXN000412,2024-02-01 03:00:00,3,Thursday,Kolkata,GPay,Bill Payment,10320,0,1,0,1,0,None,25,Successful
TXN000413,2024-12-12 17:00:00,17,Thursday,Bangalore,GPay,Food & Dining,3992,0,0,0,0,0,None,2,Successful
TXN000414,2024-04-14 23:00:00,23,Sunday,Kolkata,GPay,Recharge,71022,0,0,0,1,0,None,20,Successful
TXN000415,2024-02-12 12:00:00,12,Monday,Delhi,PhonePe,Money Transfer,9489,1,0,0,0,1,SIM Swap,12,Blocked
TXN000416,2024-07-02 01:00:00,1,Tuesday,Hyderabad,PhonePe,Shopping,5676,0,0,0,1,0,None,10,Successful
TXN000417,2024-08-09 08:00:00,8,Friday,Mumbai,GPay,Food & Dining,10117,1,1,0,0,1,Phishing,27,Blocked
TXN000418,2024-12-26 09:00:00,9,Thursday,Mumbai,GPay,Money Transfer,78490,0,1,0,0,0,None,27,Successful
TXN000419,2024-10-02 08:00:00,8,Wednesday,Mumbai,PhonePe,Bill Payment,14856,0,0,0,0,0,None,2,Successful
TXN000420,2024-04-22 03:00:00,3,Monday,Mumbai,GPay,Food & Dining,7913,0,0,0,1,0,None,10,Successful
TXN000421,2024-11-24 07:00:00,7,Sunday,Pune,PhonePe,Food & Dining,14641,0,0,0,0,0,None,2,Successful
TXN000422,2024-09-03 20:00:00,20,Tuesday,Mumbai,PhonePe,Food & Dining,132220,0,0,0,0,0,None,12,Successful
TXN000423,2024-02-06 18:00:00,18,Tuesday,Kolkata,GPay,Bill Payment,157874,0,0,0,0,0,None,12,Successful
TXN000424,2024-02-05 23:00:00,23,Monday,Bangalore,Paytm,Food & Dining,10949,0,1,0,1,0,None,25,Successful
TXN000425,2024-03-31 12:00:00,12,Sunday,Bangalore,PhonePe,Investment,10485,1,0,0,0,0,None,12,Successful
TXN000426,2024-12-04 04:00:00,4,Wednesday,Bangalore,GPay,Shopping,10665,0,1,0,1,1,Fake UPI ID,25,Blocked
TXN000427,2024-04-26 13:00:00,13,Friday,Mumbai,PhonePe,Entertainment,3331,1,0,0,0,0,None,12,Successful
